"headword","pos","dialect_id","jsonb_data"
"Ọlọ́run Alààyè o ṣéun tí o jí wa sáyé àti sáàyè wà. Ọpẹ́ ni fún Ọ. #ekaaro","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"#Yoruba Abere sonu won lo gbe Sango. Oun ti o sonu yoo ju epe lo.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Àfi bí àgùtàn, à ń tẹ̀lé wọn gọ̀ṣú-gọ̀ṣú, a ò já ara wa gbà lọ́wọ́ ète wọn. A ò tí ì já ara wa. @user @user #IseseHoliday","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Agbako Leleyi o! Kokoro tin jefo Nijeria! Ase Ogagun Onyeabor Azubuike Ihejirika lo wa leyin BokoHaramu https://t.co/r2fBpssnxE","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"RT @user: Omo leyin oya gba IPOLONGO TO KABITI @user: Shey gbogbo Omolehin mi o ni fun mi ni Ipolongo(S/0) abi ...........#Tw ...","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Ọdẹ ló ń sun ìjálá, egúngún ló ń pe ẹ̀ṣà, ta ló ni ìyẹ̀rẹ̀? #Ibeere #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"RT @user: Akowe ko wura, lo wa di tiratira. """"""""""""""""@user: Ẹ mà kú ọjọ́ mẹ́ta o ẹ̀yin ẹ̀dá Ọlọ́run wọ̀nyí. Bóo ni o?""""""""""""""""","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"RT @user: Eta @user Nínú àwa ẹ̀dá, ó ní ẹranko kan tí máa ń sùn jù lọ, ta ń mọ̀ ọ́ o? #ibeere #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"Aya Chike Akunyili re'bi àgbà ńrè. #RIPProfDoraAkunyili","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Ẹ̀bẹ̀ la bẹ Ọba Òkè tó yọ Ànọ́bì Músá lọ́wọ́ọ Fìràọ́nà, tó yọ #Mandela nínú túbú, kó wá yọ #Nigeria lọ́wọ́ àwọn aládòó ikú.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"DÍDÁ OYÚN NÍNÍ DÚRÓ NÍ Ọ̀NÀ ÌBÍLẸ̀ ÒRÙKA: Wọ́n ma ń lo òrùka tí wọ́n ti ṣe iṣẹ́ (Ògùn) sínú rẹ̀, láti fi lè dá oyún níní dúró fún obìnrin, tí kò bá ì tíì fẹ́ lóyún. Tí ó bá ti wun obìnrin náà láti tún lóyún, ó ma yọ òrùka náà kúrò.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"lọ̀ ọ́ wáṣẹ́ ṣe ọ̀gbẹ́ni jagunlabí lọ sùn kaàká kí o ro orí ẹ má lọ bá wọn ba ohun tó ń dára jẹ́ mọ́ àtunbọ̀tán ń bọ̀ o","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"the eulogy of ìyẹ̀rú ọ̀kín of ọ̀ffà clan delivered in a rhythmic style for the indigenes of ọ̀ffà oríkì ìyẹ̀rú ọ̀kín ti ìlú ọ̀ffà ní a mú wá fún àwọn ọmọ ọ̀ffà pẹ̀lú ohùn aládùn by láti ọwọ́","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"oògùn tí a fi ń de oyún mọ́lẹ̀ kí ó má ba bàjẹ́ pọ̀ ganan","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"RT @user: @user erin gba enu mi kan","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"@user Ẹ kú iṣẹ́ ma","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Cross in Yorùbá is àgbélébùú #yorubaword #Mexico #Brazil #Sierraleone #Liberia http://t.co/i18w5IRTRO","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Bi o tile je wipe n kii se ololufe egbe agbaboolu Chelsea, sibe inu mi dun fun Fernando Torres lonii","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Eégún Ẹ̀yọ̀ ni wọ́n ma fi ń ṣe orò ìkẹyìn fún ọba tó bá wàjà ní Ìsàlẹ̀ Èkó (Lagos Island). Ẹ̀yọ̀ náà ni wọ́n fi ń sin Ọba tuntun gun orí ìtẹ́. A tún ń pèé ní , """"""""""""""""""""""""""""""""Adámú Òrìṣà"""""""""""""""""""""""""""""""" Ẹ̀yọ̀ jẹ́ eégún àwọn agbolé kan ní Ìlú Ẹ̀pẹ́, ní Ìpínlẹ̀ Èkó. https://t.co/Bg65gBfLgH","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"Ọjọ́ kejìdínlógún, #OsuOwewe, Ẹgbàwá-ọdún-lé-mẹ́ẹ̀ẹ́dógún, ọjọ́ Ṣàngó Arábámbí àti aya rẹ̀ Ọya Òrìrí. #Yoruba #Kojoda","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"bo ti wu ki alagbase ga to eni to gbe oko fun loga e","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"aare esikis sir ema binu o se wan se ogun magbele fun yin ni etun ti kori si ono equatorial guinea abi","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"Ọwọ́ epo lọmọ aráyé ń báni lá, wọn kì í ń báni lá t'ẹ̀jẹ̀ #owe #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"social media ni ahun pe ni gbagede ajoso ni ede yoruba awaon ojogbon ati lo so be","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"nibi ti lekeleke tin fo aso","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"fiayokemi_oluwa in Ajegunle. 👉 Yorùbátv ẸGBẸ ỌMỌ OLÚWA BÍ GBOGBO ÀGBÁYÉ Ojú òpó ìkànsíraẹni 🇳🇬🇹🇬🇧🇯🇧🇷🇨🇴🇨🇺🇬🇭🇨🇮______________________________□ Yoruba TV 🥰😘🔥 #yoruba #yorubatv #yorubaweddings #ebi #asoebi… https://t.co/N3gtvsqsxi","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ẹ káàbọ̀ bàámi ẹ kú ìrìn","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"Ẹni tó ṣe ohun tó dun'ni lóòní, lè ṣe ohun tí yóò dùn mọ́'ni lọ́la. / A person who hurts one today may still be a blessing to one tomorrow. [No closed case: write-off no one; be positive and be open-minded: don't get shackled with vindictiveness.] #Yoruba #proverb","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Àdúrà mi ni pé mo dúpẹ́ lọdọ Ọlọ́run, nítorí pé Ọlọ́run rí àníyàn mú pé idagbasoke àwọn ènìyàn mi lo ṣe pàtàkì sì mi, èmi ó ṣe òṣèlú lagbaja ni mo ń bá já.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Bí àwọn akẹgbẹ́ẹ rẹ̀ tó kù ṣe wá ibi dó sí (ọ̀kọ̀ọ̀kan irúnmọlẹ̀ pín yà), náà ni Ògún gba ibìkan lọ tẹ̀dó sí. #OsuOgun #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Ilu gangan lati iwo oorun guusu #Nigeria jẹ ohun elo orin ti a n lo lati soro. O da lori iṣẹlẹ naa. O nilo awọn ọgbọn pataki lati iran kan si ekeji ati pe o nilo oye ti ede #yoruba lati mo oun ti ilu na n so. https://t.co/DA3srygZNN","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Sọ àwọn ọ̀rọ̀ ní Yorùbá (pronounce words in yoruba) ̀Dog- ajá Monkey- ọ̀bọ Goat- ewúrẹ́ #learnyorubaeasily #Yoruba Pls subscribe to our YouTube channel @user https://t.co/T1INuLfrNK","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"láàárín ọjọ́ méje ni a fi ń ṣe ìpalẹ̀mọ́ eré ẹ̀yọ̀","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"Ẹ kú iṣẹ́ òní o. Iṣẹ́ẹ wa ò ní di ìṣẹ́ mọ́ wa lọ́wọ́ o láṣẹ Elédùmarè Akotun. #Yoruba #Bond929fm","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"@user 😂😂😂 @user má pamí o Èwo tún ni tìdí tó jọ pálí Saint Louis Àt'èyí tí ò wà lokomótíìfù https://t.co/5Qnni3jZs9","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"#iroyin, #yoruba, Won so Dino Melaye lokuta ni Kabba: Bi kii ba se tawon agbofinro ti won… https://t.co/GgQsHBvtfG","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Àṣẹ o ẹni iyì, aṣọ iyì yín ò ní fàya https://t.co/MBK06eQkc8","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Eni ana ni Malamu El Rufai @user @user @user Itara lohun se wan"""""""" Agenuso Aare Jonathan. Dokita Ruben Abati lo so be ninu esi oro","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"A kì í ṣe fáàrí ẹ̀ṣẹ́ dídì, si ọmọ adẹ́tẹ̀. Translation: Don’t brag about fists in the presence of a leper. Wisdom: Be considerate, courteous and tactful. Be sensitive and show empathy. #Yoruba #Proverb","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"àrọ́mọdọ́mọ kìnìhún nígbó ọmọ akọ ni ̀bá","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"RT @user: Alakikanju, ọlọ́pọlọ pípé àti olódodo ọ̀dọ́mọdé ni Yẹmí jẹ́ nínú ìtàn àròsọ yìí tí Kọ́lá Àkínlàdé kọ. Kíni ojú rẹ̀ rí nípa…","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ERÉ ÌDÁRAYÁ: AYÒ TÍTA Ayò ọlọ́pọ́n jẹ́ ọ̀kan nínú àwọn ère ìdárayá àwọn Yorùbá. Èèyàn méjì ló ma ń ta á. Tí a bá fẹ́ kí àwọn tí wọ́n ń ta ayò, a ma kí wọ́n pé: MO KÍ Ọ̀TA, MO KÍ ÒPÈ O. Wọ́n ma fi èsì wípé: Ọ̀TA Ń JẸ́, ÒPÈ Ò LÈ F'ỌHÙN. https://t.co/TnYfsJFGAl","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"@user Ẹ̀dá ọmọ ènìyàn ni ọ̀gbẹ́ni Messi yí àbí iwin?","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"olúfúnmiláyọ̀ ransomekuti a bi ní ọdún oṣù ọ̀wàwà ní ìlú abẹ́òkúta orúkọ àbísọ rẹ̀ ni frances abigail olufunmilayo thomas òhun ni obìnrin àkọ́kọ́ ní iléìwé girama ní abẹ́òkúta ní kí ó tó tẹ̀ síwájú sí ní england fún ẹ̀kọ́ gíga","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"Omo ti a ba bawi, ti o ba warunki...O ma parun lojiji ni. #yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ẹ kóbọn wọlé o ọmọ ìyá a máa para wọn bí","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"A kì í ṣe fáàrí ẹ̀ṣẹ́ dídì, si ọmọ adẹ́tẹ̀. / Do not brag about fists to the child of a leper. [Be courteous and tactful. Be sensitive to show empathy. ] #Yoruba #proverbs","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Oun tẹ bá fẹ́ ṣe, tó bá ṣáà ti bá ìlànà Ọlọ́run mu, ẹ̀yin ẹ kọ ti ẹ̀dá sí ẹ̀gbẹ́ kan.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"Oúnjẹ òkèlè wo ló gbajúmọ̀ jùlọ nínu Àmàlà, Iyán, Ẹ̀bà àti Fùfú? |#EdeYorubaDunLeti #Choppings #Yoruba #yorubasofsocialmedia #tuesdayvibe #tuesdaymotivations #EndInsecurity #EndBadGovernmentInNigeria @user @user @user @user","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Matron of Yoruba twitter! E ku ajodun #TweetInYoruba day. A ji bi. Ki oju mo re mo wa o. https://t.co/1NUUCcjtQv","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"RT @user: Ikú ń kanlẹ̀kùn, oúnjẹ àgbáyé àti ewu tí ó rọ̀ mọ́ ọn. #WorldFoodDay #AyajoOjoOunjeAgbaye #Yoruba https://t.co/bztCTeK2BQ","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"@user @user - Ó da o ọmọ Yoòbá tòótọ́, máa ṣe àtúnṣe","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"@user @user @user Ṣé omi kì í ṣe ṣo omi","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"wọn lọ sí oko ṣùgbọ́n bí ogun bá wà àwọn obìnrin ma wà láàárín ìlú níbi tí àbò ma ti wà fún wọn orísun niara sudarkasa where women work a study of yorùbá women in the marketplace and in the home the university of michigan abala","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
".@user wombia ni yin o! Se lotito le gba N1.5B lowo Aare Jonatanu? Ewa no owo no bi apa. Era oko ayokole fun awon omoge Abuja. O GA o!","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"#PariOweYii : oní mílìkì ò ṣiwèrè;... #ibeere #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"lẹ́yìn ìwádìí oṣù mẹ́ẹ̀ẹ́dógún ọ̀pọ̀ èèyàn ló ní iná mànàmáná ti mẹ́hẹ ju tẹ́lẹ̀ lọ","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"jamba ti o de ba okoja be careful mu oro dino bi ise ni asiri bere si tu lotun losi dino o je ya dobale","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"Súnkẹrẹ-fàkẹrẹ. Ọlọ́run ò ní jẹ́ kí n pẹ́ dé pápákọ̀ òfurufú o. http://t.co/wZFNfmF1dY","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Kí n tó gé igi yìí, ọkàn mi ṣiyè méjì. Ọkàn mi lọ sí ìṣe àwọn bàbá wa nípa igi gíge. #Yoruba","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""validation"", ""dialect_assigned_default"": true}"
"Ǹjẹ́ ìwọ́ mọ̀ wípé ẹ̀ka èdè Yorùbá tó ju mẹ́ẹ̀ẹ́dógún lọ ni àwọn ará wa ní Bẹ̀nẹ̀ (#BeninRepublic) àti #Togo ń sọ? #OmoOduduwa https://t.co/ffzXxhd9J7","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ìgbàgbọ́yẹmí faith befits me","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"RT @user: Ọlọ́jọ́ ń ka ọjọ́... Ó pé ọdún mẹ́jọ tí ikú mú àlùjọ̀ọ̀nú agbábọ́ọ̀lù afàwọ̀nya yìí lọ sí ọ̀run àjànte. Ẹ f'ẹbọra lékuru.…","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"Àánú #BarcaFc tó ń jẹ́ #Messi ló ṣe #ManCity pa o! @user #IdanOriPapa #UEFA","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ọmọ yorùbá ni mi n ò kí ń ṣe ọmọ àlè ọmọ ọkọ ni mi mi ò mọ ti ẹ","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""positive"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"RT @user: """"""""""""""""@user: Asín òun Èkúté jọ njà."""""""""""""""" Asin oun okere ni won fi ko wa ninu Alawiye oh.","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"ọrọọrún ️ ọjọ́ márùnún oṣooṣù ️oṣù kànànkan ìtaàdógún ️","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""test"", ""dialect_assigned_default"": true}"
"E̟nì kò̟ò̟kan ló ní è̟tó̟ láti gba iye owó tí ó dó̟gba fún irú is̟é̟ kan náà, láìsí ìyàsó̟tò̟ kankan. E̟nì kò̟ò̟kan tí ó bá ń s̟isé̟ ní è̟tó̟ láti gba owó os̟ù tí ó tó̟ tí yóò sì tó fún 2/3","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""neutral"", ""split"": ""train"", ""dialect_assigned_default"": true}"
"RT @user: Èmi ló lòní, èmi ló lọ̀la, lọmọdé fi ńdi onígbèsè. / I own today and I will own tomorrow, is how a youngster runs into…","sentence","1","{""source"": ""NaijaSenti"", ""type"": ""tweet"", ""sentiment"": ""negative"", ""split"": ""train"", ""dialect_assigned_default"": true}"
